INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
23 Avenue and Edmonton Trail NE,Two vehicle incident.,12/02/2017 12:05:18 PM,12/02/2017 12:13:59 PM,NE,-114.056342186141,51.0733067522732,"(51.073306752273, -114.056342186141)",1
James Mckevitt Road and 162 Avenue SW,Two vehicle incident.,12/02/2017 11:34:51 AM,12/02/2017 11:35:31 AM,NW,-114.099534530743,50.905337391134,"(50.905337391134, -114.099534530743)",1
Cougar Ridge Drive and Old Banff Coach Road SW,Two vehicle incident.,12/02/2017 11:35:39 AM,12/02/2017 11:44:16 AM,SW,-114.21684651056,51.0670620395394,"(51.067062039539, -114.21684651056)",1
14 Street and Council Way SW,Two vehicle incident.,12/02/2017 11:33:48 AM,12/02/2017 11:35:31 AM,SW,-114.094692380536,51.0240025290708,"(51.024002529071, -114.094692380536)",1
Eastbound Beddington Trail and Harvest Hills Boulevard NW,Single vehicle incident.,12/02/2017 03:33:02 PM,12/02/2017 03:34:17 PM,NW,-114.076368959233,51.1367044507366,"(51.136704450737, -114.076368959233)",1
13 Avenue and 8 Street SW,Two vehicle incident.,09/02/2017 10:53:47 PM,09/02/2017 10:54:49 PM,SW,-114.081591326519,51.0409977413201,"(51.04099774132, -114.081591326519)",1
5 Street and 5 Avenue SW,Two vehicle incident. Blocking multiple lanes.,09/03/2017 01:54:44 AM,09/03/2017 01:57:16 AM,SW,-114.073678401047,51.0486955132194,"(51.048695513219, -114.073678401047)",1
114 Avenue and 52 Street SE,Traffic signals are flashing red. Crews have been dispatched,09/03/2017 10:22:23 AM,09/03/2017 10:24:29 AM,SE,-113.958670847449,50.950595366959,"(50.950595366959, -113.958670847449)",1
Royal Birch Boulevard and Country Hills Boulevard NW,Two vehicle incident.,09/03/2017 12:27:07 PM,09/03/2017 12:27:35 PM,NW,-114.213839238468,51.1497578652981,"(51.149757865298, -114.213839238468)",1
Eastbound Glenmore Trail east of Crowchild Trail SW,Two vehicle incident. Blocking the left lane.,09/03/2017 11:59:58 AM,09/03/2017 12:03:15 PM,SW,-114.121071289426,51.0009971347515,"(51.000997134752, -114.121071289426)",1
Macleod Trail and 90 Avenue SE,Traffic signals are flashing red. Crews have been dispatched.,09/03/2017 12:01:23 PM,09/03/2017 12:03:15 PM,SE,-114.071699982982,50.972251096686,"(50.972251096686, -114.071699982982)",1
Elbow Drive and Sacramento Drive SW,Two vehicle incident.,09/03/2017 01:54:37 PM,09/03/2017 01:55:34 PM,SW,-114.084439826959,50.9530978621315,"(50.953097862132, -114.084439826959)",1
Northbound 14 Street at Heritage Drive SW,Two vehicle incident.,09/03/2017 01:53:39 PM,09/03/2017 01:55:34 PM,SW,-114.095669012174,50.9796309475335,"(50.979630947534, -114.095669012174)",1
64 Avenue and 36 Street NE,Single vehicle incident.,09/03/2017 03:49:29 PM,09/03/2017 03:50:09 PM,NE,-113.98174241531,51.1132377499406,"(51.113237749941, -113.98174241531)",1
1 Street at 17 Avenue SE,The traffic signals are blank. Crews have been dispatched.,09/03/2017 03:26:40 PM,09/03/2017 03:28:53 PM,SE,-114.061121382101,51.0378326346352,"(51.037832634635, -114.061121382101)",1
Saddletowne Ci and 80 Avenue NE,Single vehicle incident.,09/03/2017 03:47:30 PM,09/03/2017 03:50:09 PM,NE,-113.950125794755,51.1252460415707,"(51.125246041571, -113.950125794755)",1
Northbound Edmonton Trail at 15 Avenue NE,Two vehicle incident. northbound is closed. The southbound is reduced to one right lane,09/03/2017 07:11:52 PM,09/03/2017 07:13:10 PM,NE,-114.056204755458,51.0659893861571,"(51.065989386157, -114.056204755458)",1
Berkshire Boulevard and 14 Street NW,Two vehicle incident.,09/03/2017 08:29:26 PM,09/03/2017 08:30:26 PM,NW,-114.10640845358,51.1316647834541,"(51.131664783454, -114.10640845358)",1
Millrise Boulevard and Shawnessy Boulevard SW,Two vehicle incident.,09/03/2017 10:19:49 PM,09/03/2017 10:20:50 PM,SW,-114.074448578322,50.913007153752,"(50.913007153752, -114.074448578322)",1
Northbound Crowchild Trail to Westbound Memorial Drive NW,Single vehicle incident.,09/04/2017 07:48:07 AM,09/04/2017 07:55:39 AM,NW,-114.117825801179,51.0515028880757,"(51.051502888076, -114.117825801179)",1
114 Avenue and 52 Street SE,Traffic signals are flashing red. Crews have been dispatched,09/04/2017 07:13:07 AM,09/04/2017 07:14:18 AM,SE,-113.958670847449,50.950595366959,"(50.950595366959, -113.958670847449)",1
Whitehorn Drive and 49 Street NE,Two vehicle incident.,09/04/2017 10:59:52 AM,09/04/2017 11:01:06 AM,NE,-113.962517680872,51.0858595081733,"(51.085859508173, -113.962517680872)",1
Southbound Elbow Drive at Glenmore Trail SW,Two vehicle incident. Blocking the right lane,09/04/2017 02:56:36 PM,09/04/2017 02:58:22 PM,SW,-114.083916014515,50.9946277261426,"(50.994627726143, -114.083916014515)",1
Elbow Drive at Glenmore Trail SW,Traffic signals are flashing red.,09/04/2017 05:32:16 PM,09/04/2017 05:33:26 PM,SW,-114.083916014515,50.9946277261426,"(50.994627726143, -114.083916014515)",1
Cedargrove Co and Cedargrove Pl SW,There is an incident involving a pedestrian.,09/04/2017 06:03:15 PM,09/04/2017 06:04:33 PM,SW,-114.124884437513,50.9519505607691,"(50.951950560769, -114.124884437513)",1
Erin Woods Lane at Erin Woods Drive SE,Two vehicle incident.,09/04/2017 06:31:14 PM,09/04/2017 06:33:42 PM,SE,-113.965943416682,51.0255665284206,"(51.025566528421, -113.965943416682)",1
Southbound Macleod Trail approaching Stoney Trail SE,Single vehicle incident.,09/04/2017 11:01:56 PM,09/04/2017 11:04:29 PM,SE,-114.058362895593,50.8993102265814,"(50.899310226581, -114.058362895593)",1
Southbound 52 Street at 23 Avenue SE,Two vehicle incident.,09/05/2017 05:49:23 AM,09/05/2017 05:50:36 AM,NW,-113.958381075472,51.0321553705113,"(51.032155370511, -113.958381075472)",1
Eastbound 16 Avenue at Shaganappi Trail NW,Two vehicle incident.,09/05/2017 08:26:09 AM,09/05/2017 08:27:51 AM,NW,-114.148633390601,51.0660671638918,"(51.066067163892, -114.148633390601)",1
Northbound Crowchild Trail at Bow Trail SW,Two vehicle incident. Blocking the left lane.,09/05/2017 09:01:55 AM,09/05/2017 09:04:22 AM,NW,-114.115033311174,51.0423506150612,"(51.042350615061, -114.115033311174)",1
Westbound Symons Valley Parkway and Evanston Link NW,Two vehicle incident.,09/05/2017 08:15:28 AM,09/05/2017 08:16:30 AM,NW,-114.100774103542,51.1810898985255,"(51.181089898526, -114.100774103542)",1
Southbound Crowchild Trail at 50 Avenue SW,Two vehicle incident. Blocking the left lane.,09/05/2017 09:12:34 AM,09/05/2017 09:15:22 AM,SW,-114.118145378935,51.0128491299227,"(51.012849129923, -114.118145378935)",1
Westbound Glenmore Trail approaching Crowchild Trail SW,Two vehicle incident. In the right lane.,09/05/2017 10:15:10 AM,09/05/2017 10:16:44 AM,SW,-114.110019383877,50.9987466784856,"(50.998746678486, -114.110019383877)",1
59 Avenue and 1A Street SW,Two vehicle incident.,09/05/2017 09:41:12 AM,09/05/2017 09:42:03 AM,NW,-114.067645005617,51.0001687194223,"(51.000168719422, -114.067645005617)",1
44 Street and 8 Avenue SE,There is an incident involving a pedestrian.,09/05/2017 11:13:17 AM,09/05/2017 11:14:06 AM,NW,-113.969996503226,51.0451632218427,"(51.045163221843, -113.969996503226)",1
Mcknight Boulevard and Deerfoot Trail NE,Two vehicle incident. On the ramp from EB McKnight Boulevard to SB Deerfoot Trail,09/05/2017 10:51:34 AM,09/05/2017 10:53:58 AM,NE,-114.044397396127,51.095810081278,"(51.095810081278, -114.044397396127)",1
44 Street at 16 Avenue SE,Two vehicle incident.,09/05/2017 12:51:18 PM,09/05/2017 12:52:16 PM,SE,-113.970012207609,51.0393930732211,"(51.039393073221, -113.970012207609)",1
Whitefield Drive at 36 Street NE,Two vehicle incident.,09/05/2017 01:18:14 PM,09/05/2017 01:24:47 PM,NW,-113.981529380718,51.088392671123,"(51.088392671123, -113.981529380718)",1
Westbound Southland Drive at Deerfoot Trail SE,Single vehicle incident.,09/05/2017 01:57:29 PM,09/05/2017 01:59:00 PM,SE,-114.036221957794,50.9705895302783,"(50.970589530278, -114.036221957794)",1
14 Street and 22 Avenue NW,Two vehicle incident.,09/05/2017 05:10:12 PM,09/05/2017 05:11:25 PM,NW,-114.094729155756,51.0723152876661,"(51.072315287666, -114.094729155756)",1
Northbound Deerfoot Trail at Ivor Strong Bridge SE,Multi-vehicle incident.,09/05/2017 05:26:57 PM,09/05/2017 05:33:47 PM,SE,-114.005303753851,50.9467413147404,"(50.94674131474, -114.005303753851)",1
Northbound Deerfoot Trail and Anderson Road SE,Two vehicle incident.,09/05/2017 04:47:59 PM,09/05/2017 04:49:50 PM,SE,-114.033912316884,50.9483419251775,"(50.948341925178, -114.033912316884)",1
Westbound McKnight Boulevard at Deerfoot Trail NE,Multi-vehicle incident. Blocking the left lane.,09/05/2017 05:31:32 PM,09/05/2017 05:33:47 PM,NE,-114.047813927993,51.0961475541505,"(51.096147554151, -114.047813927993)",1
Southbound 24 Street and Anderson Road SW,Two vehicle incident.,09/05/2017 05:39:19 PM,09/05/2017 05:40:33 PM,SW,-114.121010181952,50.9505957284917,"(50.950595728492, -114.121010181952)",1
37 Street and Kincora Cr NW,Single vehicle incident.,09/05/2017 04:46:40 PM,09/05/2017 04:49:50 PM,NW,-114.140698810762,51.0384754647753,"(51.038475464775, -114.140698810762)",1
52 Street at 61 Avenue SE,Two vehicle incident.,11/19/2017 01:54:51 AM,11/19/2017 01:55:37 AM,SE,-113.959055794978,50.9990390624694,"(50.999039062469, -113.959055794978)",1
Metis Trail and Country Hills Boulevard NE,Multi-vehicle incident.,11/19/2017 07:10:05 AM,11/19/2017 07:11:34 AM,NE,-113.971461619051,51.1542180010021,"(51.154218001002, -113.971461619051)",1
Seton Boulevard and Deerfoot Trail SE,Two vehicle incident.,11/19/2017 09:19:55 AM,11/19/2017 09:20:46 AM,SE,-113.973760661509,50.8942465823053,"(50.894246582305, -113.973760661509)",1
Eastbound Glenmore Trail at 14 Street SW,Two vehicle incident.  blocking the two left lanes,11/19/2017 01:27:12 PM,11/19/2017 01:30:52 PM,SW,-114.101595818037,50.9963892678367,"(50.996389267837, -114.101595818037)",1
16 Avenue and Deerfoot Trail NE,Two vehicle incident.,11/19/2017 12:44:15 PM,11/19/2017 12:45:50 PM,NW,-114.028551292521,51.0673798693422,"(51.067379869342, -114.028551292521)",1
Westbound 17 Avenue and Deerfoot Trail SE,Two vehicle incident. Blocking the left lane,11/19/2017 01:41:11 PM,11/19/2017 01:42:23 PM,SE,-114.008611991531,51.0370350874538,"(51.037035087454, -114.008611991531)",1
90 Avenue and 16 Street SW,Two vehicle incident.,11/19/2017 05:08:49 PM,11/19/2017 05:15:40 PM,NW,-114.100504839473,50.9722979183002,"(50.9722979183, -114.100504839473)",1
Southbound Deerfoot Trail to Eastbound Stoney Trail SE,Single vehicle incident.,11/19/2017 05:12:39 PM,11/19/2017 05:15:40 PM,SE,-113.986616334736,50.8983208574228,"(50.898320857423, -113.986616334736)",1
16 Avenue and 29 Street NW,Two vehicle incident.,11/19/2017 06:05:48 PM,11/19/2017 06:07:06 PM,NW,-114.129159784131,51.0680033110213,"(51.068003311021, -114.129159784131)",1
Centre Street between 3 Avenue and 4 Avenue South,The road is closed due to an ongoing incident.,11/19/2017 09:34:15 PM,11/19/2017 09:36:57 PM,SE,-114.062747224108,51.0498251590669,"(51.049825159067, -114.062747224108)",1
Shawnessy Boulevard and Shawville Boulevard SE,Traffic signals are flashing red.,11/20/2017 06:37:25 AM,11/20/2017 06:41:02 AM,SE,-114.069753115267,50.9129738237198,"(50.91297382372, -114.069753115267)",1
Metis Trail and Stoney Trail NE,Single vehicle incident.,11/20/2017 08:35:38 AM,11/20/2017 08:41:10 AM,NE,-113.974931319276,51.1757858885742,"(51.175785888574, -113.974931319276)",1
54 Street and Dalhousie Drive NW,There is an incident involving a pedestrian.,11/20/2017 07:54:47 AM,11/20/2017 07:58:02 AM,NW,-114.164565686639,51.1089001393517,"(51.108900139352, -114.164565686639)",1
Mccall Wy and Barlow Trail NE,Single vehicle incident.,11/20/2017 08:39:45 AM,11/20/2017 08:41:10 AM,NE,-114.000829138472,51.102063796481,"(51.102063796481, -114.000829138472)",1
Bowness Road and 48 Street NW,Two vehicle incident.,11/20/2017 08:48:18 AM,11/20/2017 08:49:34 AM,NW,-114.163723016965,51.0750252877135,"(51.075025287714, -114.163723016965)",1
26 Street and Dover Ridge Drive SE,Multi-vehicle incident.,11/20/2017 08:46:52 AM,11/20/2017 08:49:34 AM,SE,-113.999037090933,51.0187339592994,"(51.018733959299, -113.999037090933)",1
Glenmore Trail and 14 Street SW,Multi-vehicle incident.,11/20/2017 09:58:52 AM,11/20/2017 10:00:55 AM,SW,-114.101595818037,50.9963892678367,"(50.996389267837, -114.101595818037)",1
Stoney Trail and 114 Avenue SE,Single vehicle incident.,11/20/2017 09:04:11 AM,11/20/2017 09:06:37 AM,SE,-113.929481640384,50.9494147738947,"(50.949414773895, -113.929481640384)",1
26 Street and Bow Trail SW,Two vehicle incident.,11/20/2017 09:19:21 AM,11/20/2017 09:22:18 AM,SW,-114.123642763708,51.041507216698,"(51.041507216698, -114.123642763708)",1
16 Avenue and Deerfoot Trail NE,Multi-vehicle incident.,11/20/2017 11:09:19 AM,11/20/2017 11:14:00 AM,NE,-114.028551292521,51.0673798693422,"(51.067379869342, -114.028551292521)",1
Eastbound Stoney Trail at Metis Trail NE,Single vehicle incident.,11/20/2017 02:47:30 PM,11/20/2017 02:49:30 PM,NE,-113.974931319276,51.1757858885742,"(51.175785888574, -113.974931319276)",1
4 Street and Roxboro Road SW,Multi-vehicle incident.,11/20/2017 01:58:58 PM,11/20/2017 01:59:44 PM,SW,-114.071514240303,51.0282732374164,"(51.028273237416, -114.071514240303)",1
Southbound Stoney Trail and 88 Street SE,Single vehicle incident.,11/20/2017 02:45:08 PM,11/20/2017 02:49:30 PM,SE,-113.907266168545,50.9064389554675,"(50.906438955468, -113.907266168545)",1
Mckenzie Towne Boulevard and 52 Street SE,Two vehicle incident.,11/20/2017 03:42:32 PM,11/20/2017 03:43:52 PM,SE,-113.958716527066,50.9183007705171,"(50.918300770517, -113.958716527066)",1
1 Street and 9 Avenue SW,Two vehicle incident.,11/20/2017 03:20:43 PM,11/20/2017 03:21:24 PM,SW,-114.065569864458,51.0446804950509,"(51.044680495051, -114.065569864458)",1
Eastbound 16 Avenue and 5 Street NW,Two vehicle incident. Blocking the left lane.,09/05/2017 03:45:41 PM,09/05/2017 03:47:50 PM,NW,-114.073990227416,51.0669932504722,"(51.066993250472, -114.073990227416)",1
Eastbound 16 Avenue at Deerfoot Trail NE,Multi-vehicle incident. Blocking the left lane.,09/05/2017 02:58:44 PM,09/05/2017 03:02:59 PM,NE,-114.028551292521,51.0673798693422,"(51.067379869342, -114.028551292521)",1
Eastbound Stoney Trail and Chaparral Boulevard SE,Two vehicle incident. All eastbound lanes are currently closed.,09/06/2017 06:39:25 AM,09/06/2017 06:47:51 AM,SE,-114.015200860916,50.8930256361853,"(50.893025636185, -114.015200860916)",1
Southbound 52 Street at Mcknight Boulevard NE,Two vehicle incident. Blocking the right lane.,09/06/2017 09:32:33 AM,09/06/2017 09:37:06 AM,NE,-113.958475068889,51.0954167605372,"(51.095416760537, -113.958475068889)",1
10 Avenue and 8 Street SW,Multiple traffic lights are blank in the beltline area due to a power outage.,09/06/2017 11:39:48 AM,09/06/2017 11:45:48 AM,SW,-114.078993944827,51.0437549704338,"(51.043754970434, -114.078993944827)",1
32 Avenue and 32 Street NE,Two vehicle incident.,09/06/2017 10:52:46 AM,09/06/2017 10:53:13 AM,NW,-113.988658454555,51.0812134398118,"(51.081213439812, -113.988658454555)",1
Northbound Macleod Trail at Lake Fraser Gate SE,Two vehicle incident. Blocking the right lane.,09/06/2017 12:55:31 PM,09/06/2017 12:58:38 PM,NE,-114.069497772377,50.9394548576621,"(50.939454857662, -114.069497772377)",1
Cedarbrae Drive at Cedarbrook Way SW,Single vehicle incident.,09/06/2017 03:18:14 PM,09/06/2017 03:20:23 PM,SW,-114.129533175674,50.9564291992256,"(50.956429199226, -114.129533175674)",1
Southbound 52 Street approaching 17 Avenue SE,Two vehicle incident.,09/06/2017 04:09:56 PM,09/06/2017 04:11:29 PM,SE,-113.958502157114,51.0378555434499,"(51.03785554345, -113.958502157114)",1
Alyth Road at Blackfoot Trail SE,Single vehicle incident.,09/06/2017 03:47:56 PM,09/06/2017 03:49:58 PM,SE,-114.025422265832,51.0340286257944,"(51.034028625794, -114.025422265832)",1
Eastbound Memorial Drive at 12 Street NE,Two vehicle incident.,09/06/2017 05:52:29 PM,09/06/2017 05:54:18 PM,NE,-114.032366799142,51.0482460687699,"(51.04824606877, -114.032366799142)",1
Southbound  Metis Trail at 64 Avenue NE,Multi-vehicle incident.,09/06/2017 05:22:57 PM,09/06/2017 05:23:54 PM,NE,-113.975295312926,51.1109330631024,"(51.110933063102, -113.975295312926)",1
Hidden Valley Li and Beddington Trail NW,Two vehicle incident.,09/06/2017 05:23:59 PM,09/06/2017 05:26:56 PM,NW,-114.106185996465,51.1534029710137,"(51.153402971014, -114.106185996465)",1
Northbound Deerfoot Trail approaching 16 Avenue NE,Multi-vehicle incident.,09/06/2017 05:44:29 PM,09/06/2017 05:54:18 PM,NE,-114.028551292521,51.0673798693422,"(51.067379869342, -114.028551292521)",1
Eastbound Glenmore Trail at 14 Street SW,Multi-vehicle incident.,09/06/2017 05:12:22 PM,09/06/2017 05:14:01 PM,SW,-114.101595818037,50.9963892678367,"(50.996389267837, -114.101595818037)",1
Barlow Trail and 61 Avenue SE,Two vehicle incident.,09/06/2017 07:03:36 PM,09/06/2017 07:04:20 PM,SE,-113.985726553535,50.9987274852528,"(50.998727485253, -113.985726553535)",1
Crowchild Trail at 24 Avenue NW,Traffic signals are flashing red. Crews have been dispatched.,09/06/2017 06:15:21 PM,09/06/2017 06:18:39 PM,NW,-114.119444842227,51.0744303064741,"(51.074430306474, -114.119444842227)",1
50 Avenue at 6 Street SW,Two vehicle incident.,09/06/2017 06:10:09 PM,09/06/2017 06:11:05 PM,SW,-114.078888107359,51.0087185177402,"(51.00871851774, -114.078888107359)",1
Eastbound Country Hills Boulevard at Barlow Trail NE,Two vehicle incident.,09/06/2017 07:13:18 PM,09/06/2017 07:15:12 PM,NE,-114.001891427216,51.1541944083071,"(51.154194408307, -114.001891427216)",1
17 Avenue at College Lane SW,Two vehicle incident.,09/06/2017 08:32:41 PM,09/06/2017 08:33:47 PM,SW,-114.078296579381,51.0378119623805,"(51.037811962381, -114.078296579381)",1
Northbound Deerfoot Trail past 24 Street SE,Stalled vehicle. blocking the middle lane,09/07/2017 08:05:49 AM,09/07/2017 08:11:06 AM,SE,-114.017331091682,50.9522084239028,"(50.952208423903, -114.017331091682)",1
Southbound Stoney Trail approaching McKnight Boulevard NE,Two vehicle incident.,09/07/2017 07:50:52 AM,09/07/2017 07:52:54 AM,NE,-113.921636404154,51.1248266987439,"(51.124826698744, -113.921636404154)",1
Eastbound Riverfront Avenue and Centre Street S,Two vehicle incident. blocking the EB traffic,09/07/2017 07:21:18 AM,09/07/2017 07:23:13 AM,SE,-114.062562194738,51.0520120986546,"(51.052012098655, -114.062562194738)",1
McKnight Boulevard at Barlow Trail NE,Traffic signals are flashing red. Crews have been dispatched.,09/07/2017 08:30:53 AM,09/07/2017 08:31:40 AM,NE,-114.003921890327,51.0928962668731,"(51.092896266873, -114.003921890327)",1
Eastbound McKnight Boulevard at Deerfoot Trail NE,Stalled vehicle.  blocking the left turn lane,09/07/2017 08:16:42 AM,09/07/2017 08:19:57 AM,NE,-114.047813927993,51.0961475541505,"(51.096147554151, -114.047813927993)",1
Nose Hill Drive at 87 Street NW,Two vehicle incident.,09/07/2017 09:18:13 AM,09/07/2017 09:19:56 AM,NW,-114.217300388207,51.1045378370755,"(51.104537837076, -114.217300388207)",1
Stoney Trail at Spruce Meadows Way SW,Two vehicle incident.,09/07/2017 09:31:45 AM,09/07/2017 09:32:45 AM,SW,-114.055498082324,50.8926362155523,"(50.892636215552, -114.055498082324)",1
16 Avenue at 19 Street NW,Traffic signals are flashing red. Crews have been dispatched.,09/07/2017 11:08:53 AM,09/07/2017 11:09:39 AM,NW,-114.106350217007,51.0669053616215,"(51.066905361622, -114.106350217007)",1
